order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP47720501,2025-04-04,789720,25891501,221,07-04-2025,07-04-2025,199,0,1,0
FAP47301601,2025-04-04,789301,25891501,167,07-04-2025,07-04-2025,159,0,1,0
FAP46503602,2025-04-04,789503,25891602,163,06-04-2025,06-04-2025,163,1,1,1
FAP46301602,2025-04-04,789301,25891602,120,06-04-2025,06-04-2025,120,1,1,1
FAP45202602,2025-04-04,789202,25891602,99,05-04-2025,05-04-2025,99,1,1,1
FAP46720602,2025-04-04,789720,25891602,154,06-04-2025,05-04-2025,154,1,1,1
FAP45621602,2025-04-04,789621,25891602,63,05-04-2025,04-04-2025,63,1,1,1
FAP47903602,2025-04-04,789903,25891602,61,07-04-2025,07-04-2025,55,0,1,0
FAP47601602,2025-04-04,789601,25891602,107,07-04-2025,07-04-2025,96,0,1,0
FAP45201602,2025-04-04,789201,25891602,68,05-04-2025,05-04-2025,68,1,1,1
FAP47201602,2025-04-04,789201,25891602,171,07-04-2025,07-04-2025,171,1,1,1
FAP46121602,2025-04-04,789121,25891602,185,06-04-2025,08-04-2025,185,1,0,0
FAP45902603,2025-04-04,789902,25891602,57,05-04-2025,05-04-2025,57,1,1,1
FAP46603602,2025-04-04,789603,25891602,189,06-04-2025,06-04-2025,189,1,1,1
FAP45501602,2025-04-04,789501,25891602,158,05-04-2025,05-04-2025,158,1,1,1
FAP46501602,2025-04-04,789501,25891602,181,06-04-2025,06-04-2025,181,1,1,1
FAP46122602,2025-04-04,789122,25891602,200,06-04-2025,09-04-2025,190,0,0,0
FAP45403602,2025-04-04,789403,25891602,154,05-04-2025,05-04-2025,154,1,1,1
FAP47521101,2025-04-04,789521,25891101,416,07-04-2025,10-04-2025,416,1,0,0
FAP47522201,2025-04-04,789522,25891101,383,07-04-2025,08-04-2025,383,1,0,0
FAP47101101,2025-04-04,789101,25891101,435,07-04-2025,07-04-2025,435,1,1,1
FAP46303103,2025-04-04,789303,25891101,332,06-04-2025,06-04-2025,299,0,1,0
FAP45603101,2025-04-04,789603,25891101,397,05-04-2025,07-04-2025,397,1,0,0
FAP47603502,2025-04-04,789603,25891101,406,07-04-2025,07-04-2025,365,0,1,0
FAP45703101,2025-04-04,789703,25891101,381,05-04-2025,05-04-2025,381,1,1,1
FAP47703301,2025-04-04,789703,25891101,383,07-04-2025,07-04-2025,383,1,1,1
FAP46321101,2025-04-04,789321,25891101,362,06-04-2025,07-04-2025,362,1,0,0
FAP47902101,2025-04-04,789902,25891101,432,07-04-2025,07-04-2025,346,0,1,0
FAP47121401,2025-04-04,789121,25891101,440,07-04-2025,07-04-2025,440,1,1,1
FAP46721503,2025-04-04,789721,25891101,408,06-04-2025,06-04-2025,408,1,1,1
FAP45720502,2025-04-04,789720,25891101,374,05-04-2025,05-04-2025,299,0,1,0
FAP47122101,2025-04-04,789122,25891101,497,07-04-2025,10-04-2025,497,1,0,0
FAP47621603,2025-04-04,789621,25891101,336,07-04-2025,07-04-2025,336,1,1,1
FAP47102101,2025-04-04,789102,25891101,390,07-04-2025,09-04-2025,370,0,0,0
FAP45301503,2025-04-04,789301,25891101,488,05-04-2025,05-04-2025,488,1,1,1
FAP47301601,2025-04-04,789301,25891101,450,07-04-2025,07-04-2025,450,1,1,1
FAP45420203,2025-04-04,789420,25891101,419,05-04-2025,07-04-2025,398,0,0,0
FAP47420101,2025-04-04,789420,25891101,438,07-04-2025,08-04-2025,438,1,0,0
FAP46422302,2025-04-04,789422,25891101,425,06-04-2025,07-04-2025,425,1,0,0
FAP45622401,2025-04-04,789622,25891401,364,05-04-2025,05-04-2025,364,1,1,1
FAP46121401,2025-04-04,789121,25891401,481,06-04-2025,07-04-2025,481,1,0,0
FAP47121401,2025-04-04,789121,25891401,400,07-04-2025,07-04-2025,320,0,1,0
FAP45102501,2025-04-04,789102,25891401,479,05-04-2025,05-04-2025,479,1,1,1
FAP45520401,2025-04-04,789520,25891401,422,05-04-2025,05-04-2025,401,0,1,0
FAP46903401,2025-04-04,789903,25891401,373,06-04-2025,06-04-2025,298,0,1,0
FAP47203401,2025-04-04,789203,25891401,292,07-04-2025,07-04-2025,277,0,1,0
FAP45301503,2025-04-04,789301,25891401,420,05-04-2025,05-04-2025,420,1,1,1
FAP45721401,2025-04-04,789721,25891401,374,05-04-2025,05-04-2025,337,0,1,0
FAP47303502,2025-04-04,789303,25891401,201,07-04-2025,07-04-2025,201,1,1,1
FAP45103401,2025-04-04,789103,25891401,282,05-04-2025,05-04-2025,226,0,1,0
FAP45420401,2025-04-04,789420,25891401,218,05-04-2025,05-04-2025,218,1,1,1
FAP47220401,2025-04-04,789220,25891401,207,07-04-2025,06-04-2025,207,1,1,1
FAP45321502,2025-04-04,789321,25891401,306,05-04-2025,05-04-2025,306,1,1,1
FAP46221401,2025-04-04,789221,25891401,344,06-04-2025,05-04-2025,344,1,1,1
FAP47520603,2025-04-04,789520,25891603,188,07-04-2025,07-04-2025,179,0,1,0
FAP45603603,2025-04-04,789603,25891603,166,05-04-2025,05-04-2025,166,1,1,1
FAP47720603,2025-04-04,789720,25891603,95,07-04-2025,08-04-2025,95,1,0,0
FAP47403603,2025-04-04,789403,25891603,137,07-04-2025,08-04-2025,137,1,0,0
FAP47522603,2025-04-04,789522,25891603,168,07-04-2025,09-04-2025,168,1,0,0
FAP45503603,2025-04-04,789503,25891603,165,05-04-2025,05-04-2025,165,1,1,1
FAP45903603,2025-04-04,789903,25891603,93,05-04-2025,05-04-2025,93,1,1,1
FAP45902603,2025-04-04,789902,25891603,172,05-04-2025,05-04-2025,172,1,1,1
FAP46202603,2025-04-04,789202,25891603,188,06-04-2025,06-04-2025,188,1,1,1
FAP47202603,2025-04-04,789202,25891603,101,07-04-2025,07-04-2025,101,1,1,1
FAP46201603,2025-04-04,789201,25891603,183,06-04-2025,06-04-2025,183,1,1,1
FAP47621603,2025-04-04,789621,25891603,69,07-04-2025,07-04-2025,69,1,1,1
FAP45402202,2025-04-04,789402,25891202,124,05-04-2025,07-04-2025,99,0,0,0
FAP46622202,2025-04-04,789622,25891202,252,06-04-2025,07-04-2025,252,1,0,0
FAP45420202,2025-04-04,789420,25891202,243,05-04-2025,04-04-2025,194,0,1,0
FAP47903202,2025-04-04,789903,25891202,385,07-04-2025,08-04-2025,385,1,0,0
FAP47301601,2025-04-04,789301,25891202,143,07-04-2025,07-04-2025,143,1,1,1
FAP46721503,2025-04-04,789721,25891202,354,06-04-2025,06-04-2025,354,1,1,1
FAP47721601,2025-04-04,789721,25891202,122,07-04-2025,07-04-2025,116,0,1,0
FAP46421503,2025-04-04,789421,25891202,136,06-04-2025,08-04-2025,122,0,0,0
FAP47101202,2025-04-04,789101,25891202,345,07-04-2025,08-04-2025,328,0,0,0
FAP46503602,2025-04-04,789503,25891202,434,06-04-2025,06-04-2025,434,1,1,1
FAP47603202,2025-04-04,789603,25891202,385,07-04-2025,09-04-2025,385,1,0,0
FAP47201602,2025-04-04,789201,25891202,457,07-04-2025,07-04-2025,457,1,1,1
FAP46521502,2025-04-04,789521,25891202,277,06-04-2025,08-04-2025,277,1,0,0
FAP45720502,2025-04-04,789720,25891202,326,05-04-2025,05-04-2025,261,0,1,0
FAP46720202,2025-04-04,789720,25891202,459,06-04-2025,07-04-2025,459,1,0,0
FAP45621202,2025-04-04,789621,25891202,314,05-04-2025,05-04-2025,314,1,1,1
FAP46321202,2025-04-04,789321,25891202,421,06-04-2025,08-04-2025,421,1,0,0
FAP46203501,2025-04-04,789203,25891202,133,06-04-2025,06-04-2025,126,0,1,0
FAP45203403,2025-04-04,789203,25891303,65,05-04-2025,05-04-2025,52,0,1,0
FAP45603603,2025-04-04,789603,25891303,65,05-04-2025,05-04-2025,65,1,1,1
FAP46203501,2025-04-04,789203,25891303,64,06-04-2025,06-04-2025,64,1,1,1
FAP46422303,2025-04-04,789422,25891303,95,06-04-2025,05-04-2025,90,0,1,0
FAP46603602,2025-04-04,789603,25891303,90,06-04-2025,06-04-2025,90,1,1,1
FAP45201602,2025-04-04,789201,25891303,47,05-04-2025,05-04-2025,47,1,1,1
FAP46601303,2025-04-04,789601,25891303,98,06-04-2025,06-04-2025,93,0,1,0
FAP47303303,2025-04-04,789303,25891303,79,07-04-2025,09-04-2025,79,1,0,0
FAP46420402,2025-04-04,789420,25891303,28,06-04-2025,09-04-2025,28,1,0,0
FAP45421303,2025-04-04,789421,25891303,99,05-04-2025,07-04-2025,94,0,0,0
FAP47320303,2025-04-04,789320,25891303,55,07-04-2025,08-04-2025,55,1,0,0
FAP45202303,2025-04-04,789202,25891303,29,05-04-2025,07-04-2025,29,1,0,0
FAP47202303,2025-04-04,789202,25891303,20,07-04-2025,06-04-2025,16,0,1,0
FAP45503603,2025-04-04,789503,25891303,30,05-04-2025,05-04-2025,27,0,1,0
FAP46503602,2025-04-04,789503,25891303,45,06-04-2025,06-04-2025,45,1,1,1
FAP45902303,2025-04-04,789902,25891303,86,05-04-2025,06-04-2025,82,0,0,0
FAP47220502,2025-04-04,789220,25891303,82,07-04-2025,07-04-2025,78,0,1,0
FAP46101402,2025-04-04,789101,25891303,69,06-04-2025,06-04-2025,69,1,1,1
FAP45402303,2025-04-04,789402,25891303,22,05-04-2025,05-04-2025,22,1,1,1
FAP45903603,2025-04-04,789903,25891303,46,05-04-2025,05-04-2025,41,0,1,0
FAP45621602,2025-04-04,789621,25891303,30,05-04-2025,04-04-2025,30,1,1,1
FAP48601501,2025-04-05,789601,25891203,342,08-04-2025,08-04-2025,308,0,1,0
FAP46603203,2025-04-05,789603,25891203,113,06-04-2025,07-04-2025,113,1,0,0
FAP48320203,2025-04-05,789320,25891203,375,08-04-2025,08-04-2025,375,1,1,1
FAP46203402,2025-04-05,789203,25891203,484,06-04-2025,06-04-2025,436,0,1,0
FAP47220302,2025-04-05,789220,25891203,404,07-04-2025,07-04-2025,404,1,1,1
FAP46521203,2025-04-05,789521,25891203,334,06-04-2025,08-04-2025,334,1,0,0
FAP48521203,2025-04-05,789521,25891203,469,08-04-2025,11-04-2025,469,1,0,0
FAP48403203,2025-04-05,789403,25891203,374,08-04-2025,08-04-2025,374,1,1,1
FAP47301502,2025-04-05,789301,25891203,196,07-04-2025,07-04-2025,196,1,1,1
FAP46103601,2025-04-05,789103,25891203,268,06-04-2025,06-04-2025,255,0,1,0
FAP46622203,2025-04-05,789622,25891203,232,06-04-2025,06-04-2025,232,1,1,1
FAP46102203,2025-04-05,789102,25891203,310,06-04-2025,06-04-2025,310,1,1,1
FAP48102601,2025-04-05,789102,25891203,326,08-04-2025,08-04-2025,293,0,1,0
FAP46903602,2025-04-05,789903,25891203,452,06-04-2025,06-04-2025,452,1,1,1
FAP46421502,2025-04-05,789421,25891203,178,06-04-2025,08-04-2025,178,1,0,0
FAP46402601,2025-04-05,789402,25891203,415,06-04-2025,06-04-2025,415,1,1,1
FAP46702203,2025-04-05,789702,25891203,136,06-04-2025,05-04-2025,129,0,1,0
FAP47702302,2025-04-05,789702,25891203,249,07-04-2025,07-04-2025,249,1,1,1
FAP47520203,2025-04-05,789520,25891203,290,07-04-2025,09-04-2025,290,1,0,0
FAP46520501,2025-04-05,789520,25891501,168,06-04-2025,06-04-2025,168,1,1,1
FAP46503501,2025-04-05,789503,25891301,25,06-04-2025,06-04-2025,25,1,1,1
FAP47202602,2025-04-05,789202,25891301,95,07-04-2025,07-04-2025,95,1,1,1
FAP48202603,2025-04-05,789202,25891301,96,08-04-2025,08-04-2025,91,0,1,0
FAP47522301,2025-04-05,789522,25891301,44,07-04-2025,06-04-2025,35,0,1,0
FAP47621301,2025-04-05,789621,25891301,89,07-04-2025,06-04-2025,89,1,1,1
FAP48903301,2025-04-05,789903,25891301,77,08-04-2025,09-04-2025,69,0,0,0
FAP46403303,2025-04-05,789403,25891301,90,06-04-2025,06-04-2025,81,0,1,0
FAP47403303,2025-04-05,789403,25891301,54,07-04-2025,07-04-2025,51,0,1,0
FAP46603503,2025-04-05,789603,25891301,45,06-04-2025,06-04-2025,45,1,1,1
FAP48303503,2025-04-05,789303,25891102,370,08-04-2025,08-04-2025,370,1,1,1
FAP48403203,2025-04-05,789403,25891102,320,08-04-2025,08-04-2025,320,1,1,1
FAP46521102,2025-04-05,789521,25891102,303,06-04-2025,06-04-2025,242,0,1,0
FAP47521102,2025-04-05,789521,25891102,378,07-04-2025,10-04-2025,378,1,0,0
FAP46522602,2025-04-05,789522,25891102,347,06-04-2025,06-04-2025,347,1,1,1
FAP47902102,2025-04-05,789902,25891102,303,07-04-2025,08-04-2025,303,1,0,0
FAP46501501,2025-04-05,789501,25891102,348,06-04-2025,06-04-2025,348,1,1,1
FAP47301502,2025-04-05,789301,25891102,369,07-04-2025,07-04-2025,369,1,1,1
FAP47202602,2025-04-05,789202,25891102,355,07-04-2025,07-04-2025,319,0,1,0
FAP47421502,2025-04-05,789421,25891102,365,07-04-2025,10-04-2025,365,1,0,0
FAP47220102,2025-04-05,789220,25891102,405,07-04-2025,09-04-2025,405,1,0,0
FAP46201102,2025-04-05,789201,25891102,416,06-04-2025,07-04-2025,374,0,0,0
FAP47320502,2025-04-05,789320,25891502,106,07-04-2025,07-04-2025,106,1,1,1
FAP48320502,2025-04-05,789320,25891502,240,08-04-2025,09-04-2025,216,0,0,0
FAP47201601,2025-04-05,789201,25891502,105,07-04-2025,07-04-2025,84,0,1,0
FAP47301502,2025-04-05,789301,25891502,117,07-04-2025,07-04-2025,111,0,1,0
FAP48202502,2025-04-05,789202,25891502,122,08-04-2025,09-04-2025,122,1,0,0
FAP46121502,2025-04-05,789121,25891502,222,06-04-2025,09-04-2025,222,1,0,0
FAP47121502,2025-04-05,789121,25891502,250,07-04-2025,09-04-2025,250,1,0,0
FAP47103502,2025-04-05,789103,25891502,234,07-04-2025,09-04-2025,222,0,0,0
FAP46902502,2025-04-05,789902,25891502,113,06-04-2025,06-04-2025,113,1,1,1
FAP48902602,2025-04-05,789902,25891502,159,08-04-2025,08-04-2025,143,0,1,0
FAP48503601,2025-04-05,789503,25891502,182,08-04-2025,08-04-2025,182,1,1,1
FAP47720602,2025-04-05,789720,25891502,122,07-04-2025,07-04-2025,122,1,1,1
FAP48703502,2025-04-05,789703,25891502,157,08-04-2025,08-04-2025,149,0,1,0
FAP47401502,2025-04-05,789401,25891502,182,07-04-2025,08-04-2025,182,1,0,0
FAP48401502,2025-04-05,789401,25891502,108,08-04-2025,08-04-2025,108,1,1,1
FAP48702503,2025-04-05,789702,25891502,172,08-04-2025,08-04-2025,172,1,1,1
FAP48303503,2025-04-05,789303,25891502,229,08-04-2025,08-04-2025,229,1,1,1
FAP47501502,2025-04-05,789501,25891502,103,07-04-2025,06-04-2025,103,1,1,1
FAP47521502,2025-04-05,789521,25891502,155,07-04-2025,08-04-2025,155,1,0,0
FAP48521502,2025-04-05,789521,25891502,126,08-04-2025,09-04-2025,126,1,0,0
FAP46421502,2025-04-05,789421,25891502,110,06-04-2025,08-04-2025,104,0,0,0
FAP46522502,2025-04-05,789522,25891502,137,06-04-2025,05-04-2025,137,1,1,1
FAP47421502,2025-04-05,789421,25891502,124,07-04-2025,10-04-2025,99,0,0,0
FAP46421501,2025-04-05,789421,25891403,326,06-04-2025,09-04-2025,261,0,0,0
FAP46321603,2025-04-05,789321,25891403,496,06-04-2025,06-04-2025,496,1,1,1
FAP46501501,2025-04-05,789501,25891403,225,06-04-2025,06-04-2025,225,1,1,1
FAP48501403,2025-04-05,789501,25891403,497,08-04-2025,10-04-2025,398,0,0,0
FAP48122403,2025-04-05,789122,25891403,272,08-04-2025,07-04-2025,245,0,1,0
FAP48102601,2025-04-05,789102,25891403,251,08-04-2025,08-04-2025,238,0,1,0
FAP48720403,2025-04-05,789720,25891403,287,08-04-2025,10-04-2025,273,0,0,0
FAP46601403,2025-04-05,789601,25891403,239,06-04-2025,06-04-2025,239,1,1,1
FAP48522403,2025-04-05,789522,25891403,246,08-04-2025,08-04-2025,246,1,1,1
FAP48622403,2025-04-05,789622,25891403,225,08-04-2025,08-04-2025,225,1,1,1
FAP48720503,2025-04-05,789720,25891503,162,08-04-2025,08-04-2025,162,1,1,1
FAP47521503,2025-04-05,789521,25891503,133,07-04-2025,06-04-2025,120,0,1,0
FAP46221503,2025-04-05,789221,25891503,201,06-04-2025,06-04-2025,201,1,1,1
FAP48221603,2025-04-05,789221,25891503,133,08-04-2025,08-04-2025,133,1,1,1
FAP47103601,2025-04-05,789103,25891503,245,07-04-2025,07-04-2025,221,0,1,0
FAP46420503,2025-04-05,789420,25891503,118,06-04-2025,07-04-2025,106,0,0,0
FAP47902603,2025-04-05,789902,25891503,165,07-04-2025,07-04-2025,165,1,1,1
FAP46401503,2025-04-05,789401,25891503,186,06-04-2025,06-04-2025,186,1,1,1
FAP46703503,2025-04-05,789703,25891503,206,06-04-2025,06-04-2025,206,1,1,1
FAP47703601,2025-04-05,789703,25891503,232,07-04-2025,07-04-2025,232,1,1,1
FAP46603503,2025-04-05,789603,25891503,221,06-04-2025,06-04-2025,221,1,1,1
FAP47603603,2025-04-05,789603,25891503,160,07-04-2025,07-04-2025,152,0,1,0
FAP48201503,2025-04-05,789201,25891503,172,08-04-2025,08-04-2025,155,0,1,0
FAP47522503,2025-04-05,789522,25891503,123,07-04-2025,08-04-2025,98,0,0,0
FAP47303603,2025-04-05,789303,25891503,244,07-04-2025,07-04-2025,220,0,1,0
FAP48303503,2025-04-05,789303,25891503,138,08-04-2025,08-04-2025,138,1,1,1
FAP48122503,2025-04-05,789122,25891503,229,08-04-2025,09-04-2025,218,0,0,0
FAP46422503,2025-04-05,789422,25891503,180,06-04-2025,07-04-2025,171,0,0,0
FAP47422503,2025-04-05,789422,25891503,207,07-04-2025,08-04-2025,207,1,0,0
FAP48702503,2025-04-05,789702,25891503,242,08-04-2025,08-04-2025,230,0,1,0
FAP47421502,2025-04-05,789421,25891103,300,07-04-2025,10-04-2025,300,1,0,0
FAP48421103,2025-04-05,789421,25891103,355,08-04-2025,11-04-2025,355,1,0,0
FAP48603103,2025-04-05,789603,25891103,300,08-04-2025,08-04-2025,300,1,1,1
FAP46703503,2025-04-05,789703,25891103,434,06-04-2025,06-04-2025,434,1,1,1
FAP47601301,2025-04-05,789601,25891103,306,07-04-2025,07-04-2025,306,1,1,1
FAP47203103,2025-04-05,789203,25891103,311,07-04-2025,07-04-2025,311,1,1,1
FAP47622103,2025-04-05,789622,25891103,464,07-04-2025,08-04-2025,464,1,0,0
FAP48622403,2025-04-05,789622,25891103,489,08-04-2025,08-04-2025,489,1,1,1
FAP46122103,2025-04-05,789122,25891103,396,06-04-2025,09-04-2025,356,0,0,0
FAP47401402,2025-04-05,789401,25891103,427,07-04-2025,07-04-2025,427,1,1,1
FAP46102203,2025-04-05,789102,25891103,333,06-04-2025,06-04-2025,333,1,1,1
FAP47102103,2025-04-05,789102,25891103,464,07-04-2025,09-04-2025,464,1,0,0
FAP47420201,2025-04-05,789420,25891103,318,07-04-2025,08-04-2025,302,0,0,0
FAP47321103,2025-04-05,789321,25891103,364,07-04-2025,07-04-2025,364,1,1,1
FAP48422103,2025-04-05,789422,25891103,448,08-04-2025,09-04-2025,448,1,0,0
FAP47703601,2025-04-05,789703,25891601,60,07-04-2025,07-04-2025,60,1,1,1
FAP46522601,2025-04-05,789522,25891601,93,06-04-2025,07-04-2025,93,1,0,0
FAP48522601,2025-04-05,789522,25891601,79,08-04-2025,09-04-2025,79,1,0,0
FAP47520601,2025-04-05,789520,25891601,117,07-04-2025,07-04-2025,111,0,1,0
FAP47521601,2025-04-05,789521,25891601,158,07-04-2025,07-04-2025,142,0,1,0
FAP46402601,2025-04-05,789402,25891601,198,06-04-2025,06-04-2025,198,1,1,1
FAP47402601,2025-04-05,789402,25891601,184,07-04-2025,07-04-2025,166,0,1,0
FAP46103601,2025-04-05,789103,25891601,63,06-04-2025,06-04-2025,60,0,1,0
FAP47103601,2025-04-05,789103,25891601,51,07-04-2025,07-04-2025,46,0,1,0
FAP47201601,2025-04-05,789201,25891601,109,07-04-2025,07-04-2025,104,0,1,0
FAP46303601,2025-04-05,789303,25891601,165,06-04-2025,06-04-2025,165,1,1,1
FAP47303601,2025-04-05,789303,25891601,71,07-04-2025,08-04-2025,71,1,0,0
FAP47121601,2025-04-05,789121,25891601,149,07-04-2025,10-04-2025,119,0,0,0
FAP48422601,2025-04-05,789422,25891601,60,08-04-2025,11-04-2025,60,1,0,0
FAP48503601,2025-04-05,789503,25891601,189,08-04-2025,08-04-2025,189,1,1,1
FAP46720601,2025-04-05,789720,25891601,199,06-04-2025,07-04-2025,199,1,0,0
FAP46301601,2025-04-05,789301,25891601,118,06-04-2025,05-04-2025,106,0,1,0
FAP48102601,2025-04-05,789102,25891601,88,08-04-2025,08-04-2025,88,1,1,1
FAP47420601,2025-04-05,789420,25891601,192,07-04-2025,09-04-2025,192,1,0,0
FAP46220402,2025-04-05,789220,25891402,273,06-04-2025,05-04-2025,273,1,1,1
FAP48220501,2025-04-05,789220,25891402,265,08-04-2025,08-04-2025,265,1,1,1
FAP48501402,2025-04-05,789501,25891402,325,08-04-2025,07-04-2025,325,1,1,1
FAP47420601,2025-04-05,789420,25891402,296,07-04-2025,09-04-2025,296,1,0,0
FAP47401402,2025-04-05,789401,25891402,455,07-04-2025,07-04-2025,455,1,1,1
FAP47320502,2025-04-05,789320,25891402,205,07-04-2025,07-04-2025,205,1,1,1
FAP46301603,2025-04-05,789301,25891402,243,06-04-2025,06-04-2025,243,1,1,1
FAP48601501,2025-04-05,789601,25891402,366,08-04-2025,08-04-2025,366,1,1,1
FAP48520402,2025-04-05,789520,25891402,426,08-04-2025,11-04-2025,383,0,0,0
FAP46203402,2025-04-05,789203,25891402,250,06-04-2025,06-04-2025,250,1,1,1
FAP47101602,2025-04-05,789101,25891402,246,07-04-2025,07-04-2025,246,1,1,1
FAP46603503,2025-04-05,789603,25891201,381,06-04-2025,06-04-2025,381,1,1,1
FAP46121302,2025-04-05,789121,25891201,212,06-04-2025,08-04-2025,212,1,0,0
FAP48121201,2025-04-05,789121,25891201,354,08-04-2025,10-04-2025,354,1,0,0
FAP48122503,2025-04-05,789122,25891201,489,08-04-2025,09-04-2025,489,1,0,0
FAP46601403,2025-04-05,789601,25891201,346,06-04-2025,06-04-2025,346,1,1,1
FAP48621603,2025-04-05,789621,25891201,171,08-04-2025,08-04-2025,171,1,1,1
FAP47420201,2025-04-05,789420,25891201,367,07-04-2025,08-04-2025,367,1,0,0
FAP47402201,2025-04-05,789402,25891201,110,07-04-2025,08-04-2025,104,0,0,0
FAP47421201,2025-04-05,789421,25891201,212,07-04-2025,08-04-2025,212,1,0,0
FAP46721603,2025-04-05,789721,25891201,416,06-04-2025,06-04-2025,416,1,1,1
FAP47721201,2025-04-05,789721,25891201,419,07-04-2025,07-04-2025,419,1,1,1
FAP46403303,2025-04-05,789403,25891201,217,06-04-2025,06-04-2025,217,1,1,1
FAP46103601,2025-04-05,789103,25891201,115,06-04-2025,06-04-2025,109,0,1,0
FAP48501201,2025-04-05,789501,25891201,196,08-04-2025,08-04-2025,196,1,1,1
FAP46220402,2025-04-05,789220,25891201,342,06-04-2025,05-04-2025,342,1,1,1
FAP46221503,2025-04-05,789221,25891201,253,06-04-2025,06-04-2025,253,1,1,1
FAP46702603,2025-04-05,789702,25891201,145,06-04-2025,06-04-2025,145,1,1,1
FAP46203201,2025-04-05,789203,25891201,134,06-04-2025,05-04-2025,134,1,1,1
FAP46622201,2025-04-05,789622,25891201,127,06-04-2025,05-04-2025,127,1,1,1
FAP46101201,2025-04-05,789101,25891201,102,06-04-2025,06-04-2025,92,0,1,0
FAP46520201,2025-04-05,789520,25891201,461,06-04-2025,08-04-2025,438,0,0,0
FAP46422501,2025-04-05,789422,25891501,250,06-04-2025,08-04-2025,238,0,0,0
FAP47601301,2025-04-05,789601,25891301,68,07-04-2025,07-04-2025,68,1,1,1
FAP46503501,2025-04-05,789503,25891501,159,06-04-2025,06-04-2025,159,1,1,1
FAP46501501,2025-04-05,789501,25891501,153,06-04-2025,06-04-2025,153,1,1,1
FAP47321501,2025-04-05,789321,25891501,181,07-04-2025,06-04-2025,181,1,1,1
FAP48601501,2025-04-05,789601,25891501,239,08-04-2025,08-04-2025,227,0,1,0
FAP48203501,2025-04-05,789203,25891501,126,08-04-2025,08-04-2025,113,0,1,0
FAP47603603,2025-04-05,789603,25891501,216,07-04-2025,07-04-2025,205,0,1,0
FAP48401502,2025-04-05,789401,25891501,112,08-04-2025,08-04-2025,112,1,1,1
FAP46201501,2025-04-05,789201,25891501,148,06-04-2025,05-04-2025,148,1,1,1
FAP47121501,2025-04-05,789121,25891501,140,07-04-2025,07-04-2025,140,1,1,1
FAP47221501,2025-04-05,789221,25891501,119,07-04-2025,07-04-2025,119,1,1,1
FAP47102501,2025-04-05,789102,25891501,169,07-04-2025,07-04-2025,169,1,1,1
FAP48102601,2025-04-05,789102,25891501,205,08-04-2025,08-04-2025,205,1,1,1
FAP46421501,2025-04-05,789421,25891501,150,06-04-2025,09-04-2025,142,0,0,0
FAP48402603,2025-04-05,789402,25891501,165,08-04-2025,08-04-2025,165,1,1,1
FAP48220501,2025-04-05,789220,25891501,222,08-04-2025,08-04-2025,222,1,1,1
FAP48202603,2025-04-05,789202,25891501,132,08-04-2025,08-04-2025,132,1,1,1
FAP46301603,2025-04-05,789301,25891501,195,06-04-2025,06-04-2025,195,1,1,1
FAP48301501,2025-04-05,789301,25891501,221,08-04-2025,08-04-2025,221,1,1,1
FAP47202602,2025-04-05,789202,25891602,69,07-04-2025,07-04-2025,69,1,1,1
FAP48202603,2025-04-05,789202,25891602,154,08-04-2025,08-04-2025,154,1,1,1
FAP47720602,2025-04-05,789720,25891602,61,07-04-2025,07-04-2025,61,1,1,1
FAP46621602,2025-04-05,789621,25891602,143,06-04-2025,06-04-2025,143,1,1,1
FAP47221602,2025-04-05,789221,25891602,103,07-04-2025,06-04-2025,82,0,1,0
FAP46903602,2025-04-05,789903,25891602,106,06-04-2025,06-04-2025,85,0,1,0
FAP46201602,2025-04-05,789201,25891602,152,06-04-2025,06-04-2025,152,1,1,1
FAP46522602,2025-04-05,789522,25891602,82,06-04-2025,06-04-2025,74,0,1,0
FAP48902602,2025-04-05,789902,25891602,155,08-04-2025,08-04-2025,155,1,1,1
FAP47101602,2025-04-05,789101,25891602,164,07-04-2025,07-04-2025,164,1,1,1
FAP46721603,2025-04-05,789721,25891602,103,06-04-2025,06-04-2025,93,0,1,0
FAP47422602,2025-04-05,789422,25891602,121,07-04-2025,07-04-2025,121,1,1,1
FAP46521603,2025-04-05,789521,25891101,316,06-04-2025,09-04-2025,316,1,0,0
FAP46522602,2025-04-05,789522,25891101,395,06-04-2025,06-04-2025,395,1,1,1
FAP46101201,2025-04-05,789101,25891101,473,06-04-2025,06-04-2025,473,1,1,1
FAP48603103,2025-04-05,789603,25891101,300,08-04-2025,08-04-2025,300,1,1,1
FAP47203101,2025-04-05,789203,25891101,377,07-04-2025,08-04-2025,377,1,0,0
FAP48902101,2025-04-05,789902,25891101,324,08-04-2025,09-04-2025,292,0,0,0
FAP48702503,2025-04-05,789702,25891101,481,08-04-2025,08-04-2025,481,1,1,1
FAP46221503,2025-04-05,789221,25891101,437,06-04-2025,06-04-2025,393,0,1,0
FAP48221603,2025-04-05,789221,25891101,416,08-04-2025,08-04-2025,416,1,1,1
FAP46103601,2025-04-05,789103,25891101,331,06-04-2025,06-04-2025,331,1,1,1
FAP48601501,2025-04-05,789601,25891101,351,08-04-2025,08-04-2025,333,0,1,0
FAP47401402,2025-04-05,789401,25891101,333,07-04-2025,07-04-2025,333,1,1,1
